"╧.TT" "медекъ" "йнк-бн"
"5645" 74 43465 93157.0097543507
"5646" 74 43472 129325.935406652
"5647" 74 43479 74585.4760164283
"5648" 74 43486 96058.21403253
"5649" 74 43493 97272.7354038608
"5650" 74 43500 123387.624481474
"5651" 74 43507 100550.666461078
"5652" 74 43514 115624.650571567
"5653" 74 43521 68878.1613229749
"5654" 74 43528 104225.600818589
"5655" 74 43535 81440.3647987856
"5656" 74 43542 138902.532712095
"5657" 74 43549 90860.715252783
"5658" 74 43556 106281.657325008
"5659" 74 43563 100049.10141979
"5660" 74 43570 117001.919245181
"5661" 74 43577 69430.3918480126
"5662" 74 43584 91902.6617238943
"5663" 74 43591 91456.1249220613
"5664" 74 43598 120706.43682981
"5665" 74 43605 102159.855018933
"5666" 74 43612 62242.2364120507
"5667" 74 43619 117077.339987125
"5668" 74 43626 102906.96514142
"5669" 74 43633 147481.229322368
"5670" 74 43640 101382.647420456
"5671" 74 43647 166119.658224034
"5672" 74 43654 108109.974638699
"5673" 74 43661 101414.834826735
"5674" 74 43668 72757.7506740707
"5675" 74 43675 109169.314289072
"5676" 74 43682 91588.5814929808
"5677" 74 43689 127178.682777255
"5678" 74 43696 109556.70681666
"5679" 74 43703 107859.33041984
"5680" 74 43710 90823.7659615423
"5681" 74 43717 107863.92537777
"5682" 74 43724 93499.8275013765
"5683" 74 43731 116073.736908385
"5684" 74 43738 69830.6277677763
"5685" 74 43745 114152.142052818
"5686" 74 43752 67559.5052622864
"5687" 74 43759 92056.6361909118
"5688" 74 43766 74877.8426141205
"5689" 74 43773 106452.005476005
"5690" 74 43780 106428.766862901
"5691" 74 43787 87626.9264714486
"5692" 74 43794 92929.8243466099
"5693" 74 43801 102308.060033101
"5694" 74 43808 119971.458533872
"5695" 74 43815 99249.6891363854
"5696" 74 43822 135122.268115262
"5697" 74 43829 135897.902103809
"5698" 74 43836 83870.3283099833
"5699" 97 43101 101071.537911097
"5700" 97 43108 75097.8232091197
"5701" 97 43115 80298.2623799125
"5702" 97 43122 114531.15989006
"5703" 97 43129 98004.400735698
"5704" 97 43136 105511.8037994
"5705" 97 43143 131687.772336402
"5706" 97 43150 87910.0346802247
"5707" 97 43157 92833.9454113923
"5708" 97 43164 134953.714465401
"5709" 97 43171 75970.6628272368
"5710" 97 43178 99071.8340406276
"5711" 97 43185 77320.8177549963
"5712" 97 43192 107129.47815886
"5713" 97 43199 91990.2833288678
"5714" 97 43206 130218.246037918
"5715" 97 43213 93866.7766448481
"5716" 97 43220 66061.238538186
"5717" 97 43227 84923.6038169032
"5718" 97 43234 76731.3526206152
"5719" 97 43241 100257.007359755
"5720" 97 43248 86722.4992444058
"5721" 97 43255 97464.762298473
"5722" 97 43262 101081.867292828
"5723" 97 43269 89341.8944001869
"5724" 97 43276 82932.8951700099
"5725" 97 43283 115368.891154624
"5726" 97 43290 122758.237244613
"5727" 97 43297 86475.5673010765
"5728" 97 43304 102428.519041465
"5729" 97 43311 119487.82003357
"5730" 97 43318 111288.826535207
"5731" 97 43325 137683.192219321
"5732" 97 43332 87104.2878182752
"5733" 97 43339 144762.226122875
"5734" 97 43346 62610.7962736625
"5735" 97 43353 109664.084270779
"5736" 97 43360 87343.3618221087
"5737" 97 43367 98642.702305674
"5738" 97 43374 114989.538607514
"5739" 97 43381 84717.1518640257
"5740" 97 43388 104606.741386379
"5741" 97 43395 115155.108631281
"5742" 97 43402 125644.631634462
"5743" 97 43409 79992.2515021655
"5744" 97 43416 115454.748449378
"5745" 97 43423 124069.215861517
"5746" 97 43430 110313.924612359
"5747" 97 43437 118579.405080928
"5748" 97 43444 93692.9673183749
"5749" 97 43451 81103.6371884214
"5750" 97 43458 101193.909070241
"5751" 97 43465 104646.72843121
"5752" 97 43472 54814.7341497149
"5753" 97 43479 94758.6407665283
"5754" 97 43486 96141.5172169829
"5755" 97 43493 116657.015993088
"5756" 97 43500 95533.4777941882
"5757" 97 43507 86398.179609452
"5758" 97 43514 103920.799341415
"5759" 97 43521 88909.0482381978
"5760" 97 43528 107096.712311486
"5761" 97 43535 94256.608424212
"5762" 97 43542 74265.713892326
"5763" 97 43549 71445.5134653515
"5764" 97 43556 113715.083523687
"5765" 97 43563 112195.279262893
"5766" 97 43570 72286.2412021753
"5767" 97 43577 138602.462599211
"5768" 97 43584 127407.561753675
"5769" 97 43591 85712.8738274307
"5770" 97 43598 97696.5961878286
"5771" 97 43605 107744.322412544
"5772" 97 43612 103673.77138897
"5773" 97 43619 113714.425464479
"5774" 97 43626 103742.225987273
"5775" 97 43633 93675.1365605627
"5776" 97 43640 100144.418609972
"5777" 97 43647 110660.653872395
"5778" 97 43654 88042.0933038842
"5779" 97 43661 123251.070307005
"5780" 97 43668 79976.3685973044
"5781" 97 43675 82495.9600973567
"5782" 97 43682 116201.809220643
"5783" 97 43689 148459.002536396
"5784" 97 43696 97099.5740161194
"5785" 97 43703 69339.3169422114
"5786" 97 43710 107927.145321519
"5787" 97 43717 105679.774065982
"5788" 97 43724 103393.175475203
"5789" 97 43731 83486.7687476254
"5790" 97 43738 121355.235799929
"5791" 97 43745 118542.374531784
"5792" 97 43752 83619.2105532728
"5793" 97 43759 83336.7312155906
"5794" 97 43766 102887.827828556
"5795" 97 43773 109287.915755419
"5796" 97 43780 68592.6342861143
"5797" 97 43787 78815.8196125147
"5798" 97 43794 95185.6211176575
"5799" 97 43801 84505.7225941253
"5800" 97 43808 142136.009961194
"5801" 97 43815 59165.3888984354
"5802" 97 43822 105893.483741549
"5803" 97 43829 122328.105604723
"5804" 97 43836 58121.931324955
"5805" 176 43101 112567.633629
"5806" 176 43108 118253.128831277
"5807" 176 43115 50165.2550501731
"5808" 176 43122 128502.261620438
"5809" 176 43129 149083.803324418
"5810" 176 43136 99779.3419491466
"5811" 176 43143 78419.2265065733
"5812" 176 43150 100637.371104193
"5813" 176 43157 112469.78685789
"5814" 176 43164 79621.4347617908
"5815" 176 43171 109927.964777085
"5816" 176 43178 98593.5630327222
"5817" 176 43185 157509.123863476
"5818" 176 43192 94216.5581686905
"5819" 176 43199 76142.2555807788
"5820" 176 43206 91083.6089133576
"5821" 176 43213 95477.3843122775
"5822" 176 43220 94019.7768316099
"5823" 176 43227 110476.478791624
"5824" 176 43234 116494.512237529
"5825" 176 43241 115575.739498507
"5826" 176 43248 97362.610230853
"5827" 176 43255 120418.1535049
"5828" 176 43262 90113.7394684087
"5829" 176 43269 105382.982268238
"5830" 176 43276 110478.889288575
"5831" 176 43283 110543.776328479
"5832" 176 43290 60643.9975208534
"5833" 176 43297 103664.477565826
"5834" 176 43304 114568.036623317
"5835" 176 43311 106285.78660216
"5836" 176 43318 102075.721438583
"5837" 176 43325 89591.3646099089
"5838" 176 43332 115034.266862782
"5839" 176 43339 51559.781597371
"5840" 176 43346 104114.194159037
"5841" 176 43353 107824.657976136
"5842" 176 43360 118304.255049865
"5843" 176 43367 78567.6226351179
"5844" 176 43374 129712.189106961
"5845" 176 43381 90295.3201285434
"5846" 176 43388 97204.1129255404
"5847" 176 43395 119112.483275574
"5848" 176 43402 109892.365880965
"5849" 176 43409 96432.1563267601
"5850" 176 43416 91895.0486683751
"5851" 176 43423 73711.4994646224
"5852" 176 43430 101341.537966589
"5853" 176 43437 129689.646884609
"5854" 176 43444 97723.2588160576
"5855" 176 43451 124858.995704082
"5856" 176 43458 109704.588476081
"5857" 176 43465 107882.148560719
"5858" 176 43472 103341.371417341
"5859" 176 43479 117990.366913166
"5860" 176 43486 115816.463260102
"5861" 176 43493 59923.0748649764
"5862" 176 43500 68999.8967899228
"5863" 176 43507 114056.665745467
"5864" 176 43514 74161.4393388509
"5865" 176 43521 87500.6262087929
"5866" 176 43528 91294.6735603223
"5867" 176 43535 106797.042613559
"5868" 176 43542 78568.7365773392
"5869" 176 43549 102064.826672266
"5870" 176 43556 49222.6293553588
"5871" 176 43563 87321.3164013339
"5872" 176 43570 104605.891563914
"5873" 176 43577 86826.4359618978
"5874" 176 43584 89396.8647345269
"5875" 176 43591 108406.741514672
"5876" 176 43598 131488.893807142
"5877" 176 43605 127498.539305433
"5878" 176 43612 93825.4400407706
"5879" 176 43619 79827.1757835592
"5880" 176 43626 100316.525916503
"5881" 176 43633 112855.566651064
"5882" 176 43640 57745.7793246439
"5883" 176 43647 111741.832495202
"5884" 176 43654 86625.9592513199
"5885" 176 43661 83504.9440132518
"5886" 176 43668 64267.7941663117
"5887" 176 43675 59226.6854951158
"5888" 176 43682 109560.552991614
"5889" 176 43689 91203.9328684998
"5890" 176 43696 91337.1234156238
"5891" 176 43703 102634.442273354
"5892" 176 43710 112359.608186158
"5893" 176 43717 103023.341461746
"5894" 176 43724 129922.554998604
"5895" 176 43731 89300.3416341575
"5896" 176 43738 85654.578591022
"5897" 176 43745 63063.7214355901
"5898" 176 43752 106747.004489415
"5899" 176 43759 92573.511450226
"5900" 176 43766 119758.867288626
"5901" 176 43773 95225.5252264663
"5902" 176 43780 117808.370964996
"5903" 176 43787 79986.8680506214
"5904" 176 43794 119449.135069445
"5905" 176 43801 139062.820068332
"5906" 176 43808 77717.8734718383
"5907" 176 43815 77795.9605067456
"5908" 176 43822 101412.376897161
"5909" 176 43829 111566.446067946
"5910" 176 43836 93499.9851993381
"5911" 182 43101 82125.5196028356
"5912" 182 43108 108354.469840426
"5913" 182 43115 109469.484953594
"5914" 182 43122 98305.1822187029
"5915" 182 43129 86119.8029840875
"5916" 182 43136 109952.077025511
"5917" 182 43143 75035.2279139219
"5918" 182 43150 122627.552108741
"5919" 182 43157 112943.717485793
"5920" 182 43164 94754.0449629776
"5921" 182 43171 82869.2835254499
"5922" 182 43178 113297.371407141
"5923" 182 43185 112609.346636514
"5924" 182 43192 113984.807826982
"5925" 182 43199 177848.357441315
"5926" 182 43206 104316.217467265
"5927" 182 43213 68651.2982862092
"5928" 182 43220 88698.2864093553
"5929" 182 43227 113087.078818633
"5930" 182 43234 96846.9765345402
"5931" 182 43241 112256.050264736
"5932" 182 43248 90051.2043697118
"5933" 182 43255 145848.975653396
"5934" 182 43262 109881.085263935
"5935" 182 43269 109426.680467111
"5936" 182 43276 81517.6372032859
"5937" 182 43283 120912.835802092
"5938" 182 43290 128895.147637146
"5939" 182 43297 104283.226787157
"5940" 182 43304 125905.695294158
"5941" 182 43311 109916.586897686
"5942" 182 43318 87411.1091914937
"5943" 182 43325 98071.4315165248
"5944" 182 43332 96223.1418385693
"5945" 182 43339 138404.939447955
"5946" 182 43346 115520.420343977
"5947" 182 43353 112704.989126928
"5948" 182 43360 62013.4808688424
"5949" 182 43367 114603.924373124
"5950" 182 43374 118267.822954925
"5951" 182 43381 142185.978548952
"5952" 182 43388 81320.7289173867
"5953" 182 43395 109866.021333807
"5954" 182 43402 89895.4251963344
"5955" 182 43409 79325.1286766287
"5956" 182 43416 109315.173934681
"5957" 182 43423 82942.6032586092
"5958" 182 43430 97285.407110627
"5959" 182 43437 98817.7643148697
"5960" 182 43444 85476.3005465763
"5961" 182 43451 95102.808835164
"5962" 182 43458 106839.189206988
"5963" 182 43465 95193.9910572175
"5964" 182 43472 83664.9508587853
"5965" 182 43479 120211.784369583
"5966" 182 43486 125900.453685086
"5967" 182 43493 114468.382543128
"5968" 182 43500 97879.8895960894
"5969" 182 43507 116158.363784737
"5970" 182 43514 116048.70881232
"5971" 182 43521 108006.982979262
"5972" 182 43528 78468.450213808
"5973" 182 43535 83772.808162462
"5974" 182 43542 107469.666362167
"5975" 182 43549 108590.012923562
"5976" 182 43556 97592.2317668865
"5977" 182 43563 102544.031773976
"5978" 182 43570 75340.5456415784
"5979" 182 43577 112190.567025537
"5980" 182 43584 111800.386835289
"5981" 182 43591 123750.568164936
"5982" 182 43598 139477.478997446
"5983" 182 43605 57274.6414676758
"5984" 182 43612 75666.9358425795
"5985" 182 43619 113810.526231188
"5986" 182 43626 109472.345741106
"5987" 182 43633 40930.3300115391
"5988" 182 43640 92413.5419914485
"5989" 182 43647 106415.978291899
"5990" 182 43654 104944.564975191
"5991" 182 43661 87703.3056857621
"5992" 182 43668 90265.3080218655
"5993" 182 43675 87440.0859109993
"5994" 182 43682 77084.6745139328
"5995" 182 43689 137927.319462304
"5996" 182 43696 73218.0280175116
"5997" 182 43703 107050.83271698
"5998" 182 43710 126118.909228766
"5999" 182 43717 96383.1145812381
"6000" 182 43724 55876.7132485397
"6001" 182 43731 133943.309499372
"6002" 182 43738 106465.702464956
"6003" 182 43745 106873.582643674
"6004" 182 43752 111970.173294692
"6005" 182 43759 100123.58715898
"6006" 182 43766 103888.728197527
"6007" 182 43773 79257.0291676599
"6008" 182 43780 84189.6695273442
"6009" 182 43787 83905.266173104
"6010" 182 43794 126190.234408437
"6011" 182 43801 69031.5817175933
"6012" 182 43808 105758.864343039
"6013" 182 43815 129727.391776398
"6014" 182 43822 100546.949049297
"6015" 182 43829 120886.861033017
"6016" 182 43836 98463.1319892933
"6017" 253 43234 76576.641135216
"6018" 253 43241 124716.217376811
"6019" 253 43248 96897.2484539042
"6020" 253 43255 110589.850248493
"6021" 253 43262 117814.396272512
"6022" 253 43269 108795.957915867
"6023" 253 43276 99610.8992854936
"6024" 253 43283 113830.349946902
"6025" 253 43290 105648.012096173
"6026" 253 43297 92774.4580673013
"6027" 253 43304 99005.1578572845
"6028" 253 43311 95394.4100559837
"6029" 253 43318 115029.617587282
"6030" 253 43325 94848.776105551
"6031" 253 43332 108003.603769726
"6032" 253 43339 109413.24443422
"6033" 253 43346 116089.817275129
"6034" 253 43353 117495.755670383
"6035" 253 43360 110251.604296077
"6036" 253 43367 75762.6276841557
"6037" 253 43374 110516.35645081
"6038" 253 43381 95121.8226556885
"6039" 253 43388 121444.593373514
"6040" 253 43395 134935.696053855
"6041" 253 43402 78772.1178176649
"6042" 253 43409 82910.2895901503
"6043" 253 43416 128082.926577408
"6044" 253 43423 76010.3585436982
"6045" 253 43430 79547.6497498698
"6046" 253 43437 115656.845363596
"6047" 253 43444 88019.5779973809
"6048" 253 43451 81971.4991600999
"6049" 253 43458 96105.3748570463
"6050" 253 43465 82555.4909564607
"6051" 253 43472 69881.6330154921
"6052" 253 43479 111359.240566669
"6053" 253 43486 105848.377938007
"6054" 253 43493 88101.1285379351
"6055" 253 43500 78822.3697828663
"6056" 253 43507 123311.617497905
"6057" 253 43514 105435.974472388
"6058" 253 43521 129146.531680911
"6059" 253 43528 78836.0859076925
"6060" 253 43535 95710.0553154587
"6061" 253 43542 121631.231600509
"6062" 253 43549 90711.0533269883
"6063" 253 43556 76713.390791144
"6064" 253 43563 76478.623526507
"6065" 253 43570 95322.8328287636
"6066" 253 43577 85220.4799563866
"6067" 253 43584 117779.410467281
"6068" 253 43591 111433.890051781
"6069" 253 43598 127052.731194851
"6070" 253 43605 108875.551305705
"6071" 253 43612 118123.557767774
"6072" 253 43619 115903.400545505
"6073" 253 43626 97974.7569662988
"6074" 253 43633 109821.651409101
"6075" 253 43640 113289.964328362
"6076" 253 43647 80332.6461989738
"6077" 253 43654 108737.077670392
"6078" 253 43661 90233.8242070296
"6079" 253 43668 67130.5241812946
"6080" 253 43675 78319.3891699057
"6081" 253 43682 72173.8500551371
"6082" 253 43689 74013.6709832832
"6083" 253 43696 111709.62416748
"6084" 253 43703 101856.337782705
"6085" 253 43710 99851.3140225637
"6086" 253 43717 72506.1544278553
"6087" 253 43724 71954.6039139437
"6088" 253 43731 110468.010907865
"6089" 253 43738 112659.463009583
"6090" 253 43745 93351.4858946611
"6091" 253 43752 106607.795915625
"6092" 253 43759 118521.134151349
"6093" 253 43766 104614.762888278
"6094" 253 43773 93637.8636990669
"6095" 253 43780 107974.391681971
"6096" 253 43787 103610.28079355
"6097" 253 43794 102574.782465911
"6098" 253 43801 73672.3591846336
"6099" 253 43808 108396.992147222
"6100" 253 43815 70333.9409486467
"6101" 253 43822 101850.191061784
"6102" 253 43829 121126.872536522
"6103" 253 43836 107861.414195974
"6104" 261 43437 99266.2929979632
"6105" 261 43444 130149.368492869
"6106" 261 43451 88566.710526365
"6107" 261 43458 96785.8377547514
"6108" 261 43465 32605.9273810851
"6109" 261 43472 91650.014878112
"6110" 261 43479 116203.315885954
"6111" 261 43486 88047.8101090605
"6112" 261 43493 108576.590871906
"6113" 261 43500 70966.2996662413
"6114" 261 43507 72826.8899612615
"6115" 261 43514 146557.767989694
"6116" 261 43521 92004.8197565034
"6117" 261 43528 75283.9708773929
"6118" 261 43535 85358.1952590965
"6119" 261 43542 120209.60068267
"6120" 261 43549 101816.826127253
"6121" 261 43556 85909.2008087159
"6122" 261 43563 135161.437139923
"6123" 261 43570 87894.538504387
"6124" 261 43577 81957.7623749179
"6125" 261 43584 134098.276763762
"6126" 261 43591 104799.725324805
"6127" 261 43598 108626.264629958
"6128" 261 43605 92738.791472574
"6129" 261 43612 109951.781781511
"6130" 261 43619 91648.4698975408
"6131" 261 43626 96527.9451865276
"6132" 261 43633 109918.794690674
"6133" 261 43640 124313.950278465
"6134" 261 43647 90428.067245179
"6135" 261 43654 97552.3902955308
"6136" 261 43661 110611.13853982
"6137" 261 43668 85568.3075232331
"6138" 261 43675 101745.108906529
"6139" 261 43682 108443.66874587
"6140" 261 43689 110439.527981668
"6141" 261 43696 110061.515280953
"6142" 261 43703 104398.92908375
"6143" 261 43710 120348.879048998
"6144" 261 43717 117695.262428824
"6145" 261 43724 107687.459927827
"6146" 261 43731 100968.383338974
"6147" 261 43738 99539.3246562222
"6148" 261 43745 121545.316361206
"6149" 261 43752 126674.092637857
"6150" 261 43759 107262.8637139
"6151" 261 43766 96509.7964283657
"6152" 261 43773 95171.1799462284
"6153" 261 43780 127859.386229372
"6154" 261 43787 74198.7467165771
"6155" 261 43794 95464.9724946116
"6156" 261 43801 121489.454813806
"6157" 261 43808 118318.50801112
"6158" 261 43815 125332.425644754
"6159" 261 43822 59938.8836924579
"6160" 261 43829 82884.7889024031
"6161" 261 43836 117223.497083158
"6162" 47 43101 150335.543580303
"6163" 47 43108 90395.2582216546
"6164" 47 43115 106130.258122797
"6165" 47 43122 98601.7242957283
"6166" 47 43129 78288.4111621218
"6167" 47 43136 125676.236063259
"6168" 47 43143 121536.729438676
"6169" 47 43150 132580.77457682
"6170" 47 43157 117405.369219885
"6171" 47 43164 99651.1773143926
"6172" 47 43171 124533.39405509
"6173" 47 43178 110930.572642119
"6174" 47 43185 118999.834672711
"6175" 47 43192 100909.941687516
"6176" 47 43199 83150.8042402796
"6177" 47 43206 118484.503753565
"6178" 47 43213 109870.75096598
"6179" 47 43220 100616.60885723
"6180" 47 43227 60433.9390935879
"6181" 47 43234 113730.197678263
"6182" 47 43241 108948.435575374
"6183" 47 43248 70248.0145965824
"6184" 47 43255 98081.3912765042
"6185" 47 43262 95130.3752562536
"6186" 47 43269 111228.495217235
"6187" 47 43276 128333.724406153
"6188" 47 43283 106260.582208995
"6189" 47 43290 125884.325829624
"6190" 47 43297 89246.4039461165
"6191" 47 43304 71449.6818426409
"6192" 47 43311 99371.5627464936
"6193" 47 43318 88918.9251935858
"6194" 47 43325 119464.239966264
"6195" 47 43332 110521.84498063
"6196" 47 43339 123967.066804545
"6197" 47 43353 130744.079369893
"6198" 47 43360 97578.8095425261
"6199" 47 43367 112233.621352861
"6200" 47 43374 135598.903828585
"6201" 47 43381 70387.9096194148
"6202" 47 43388 107363.657302911
"6203" 47 43395 87932.928111916
"6204" 47 43402 88344.0781100985
"6205" 47 43409 88597.3614825769
"6206" 47 43416 117542.982482296
"6207" 47 43423 80504.106135922
"6208" 47 43430 101729.266730138
"6209" 47 43437 110440.564127539
"6210" 47 43444 106653.068609381
"6211" 47 43451 113255.912543489
"6212" 47 43458 129739.687148447
"6213" 47 43465 130515.740293771
"6214" 47 43472 88614.7782213108
"6215" 47 43479 82632.8867724871
"6216" 47 43486 88482.2878275661
"6217" 47 43493 79742.6834109394
"6218" 47 43500 97564.1543178856
"6219" 47 43507 112994.296170093
"6220" 47 43514 81240.3590080547
"6221" 47 43521 120710.242388619
"6222" 47 43528 87001.0320270519
"6223" 47 43535 86761.4206157609
"6224" 47 43542 84522.3851544311
"6225" 47 43549 73025.579505715
"6226" 47 43556 78612.5299074513
"6227" 47 43563 83998.3437510604
"6228" 47 43570 101916.301032164
"6229" 47 43577 126160.364823843
"6230" 47 43584 94253.3088767533
"6231" 47 43598 97674.4944765686
"6232" 47 43605 125289.8478666
"6233" 47 43612 102263.180526413
"6234" 47 43619 88079.50082192
"6235" 47 43626 95468.9684339948
"6236" 47 43633 87747.1870712719
"6237" 47 43640 113254.410025152
"6238" 47 43647 92111.8825214457
"6239" 47 43654 86900.1916114619
"6240" 47 43661 111630.211240677
"6241" 47 43668 122028.56876633
"6242" 47 43675 117470.282360645
"6243" 47 43682 111838.147112616
"6244" 47 43689 133717.501028785
"6245" 47 43696 57000.4343771393
"6246" 47 43703 85919.1861723542
"6247" 47 43710 126416.759270571
"6248" 47 43717 108381.602096216
"6249" 47 43724 110143.737687327
"6250" 47 43731 94515.3776529643
"6251" 47 43738 107958.78772724
"6252" 47 43745 126775.163802632
"6253" 47 43752 98204.912317716
"6254" 47 43759 88750.6417812583
"6255" 47 43766 102202.976541795
"6256" 47 43773 100934.801169246
"6257" 47 43780 101550.088597199
"6258" 47 43787 120241.975423406
"6259" 47 43794 100075.393921654
"6260" 47 43801 60593.4796234913
"6261" 47 43808 93931.5731571704
"6262" 47 43815 118136.841417038
"6263" 47 43822 82077.2692727454
"6264" 47 43829 146141.298401159
"6265" 47 43836 101361.332662379
"6266" 131 43101 83211.6820647598
"6267" 131 43108 111514.536479996
"6268" 131 43115 71994.1446543357
"6269" 131 43122 82686.3230289247
"6270" 131 43129 84765.3327036159
"6271" 131 43136 99561.0553550404
"6272" 131 43143 88639.4040725052
"6273" 131 43150 116412.302236018
"6274" 131 43157 89131.6305516001
"6275" 131 43164 92175.1785327874
"6276" 131 43171 113936.807456883
"6277" 131 43178 126463.122923539
"6278" 131 43185 86452.1650895106
"6279" 131 43192 113351.573379339
"6280" 131 43199 82638.815092732
"6281" 131 43206 89934.5937661492
"6282" 131 43213 98996.3805429521
"6283" 131 43220 119183.092541134
"6284" 131 43227 106418.06279004
"6285" 131 43234 127087.401494144
"6286" 131 43241 70652.4856166289
"6287" 131 43248 89850.6460697548
"6288" 131 43255 67460.3031442182
"6289" 131 43262 93872.2409262306
"6290" 131 43269 112222.955334669
"6291" 131 43276 102101.088556528
"6292" 131 43283 99396.0628456763
"6293" 131 43290 97185.4277887792
"6294" 131 43297 132882.398001066
"6295" 131 43304 74748.9403012459
"6296" 131 43311 85136.2777915811
"6297" 131 43318 120531.922974036
"6298" 131 43325 64568.1976487236
"6299" 131 43332 107890.158358864
"6300" 131 43339 96864.4100552431
"6301" 131 43346 127754.12586836
"6302" 131 43353 65208.317784735
"6303" 131 43360 106792.508220539
"6304" 131 43367 122864.999178054
"6305" 131 43374 122206.002856506
"6306" 131 43381 95681.8036577449
"6307" 131 43388 75325.4077987742
"6308" 131 43395 105355.837968757
"6309" 131 43402 55919.1376250315
"6310" 131 43409 98696.1770098915
"6311" 131 43416 102061.60187165
"6312" 131 43423 78177.9279581871
"6313" 131 43430 92844.667302135
"6314" 131 43437 109509.211879931
"6315" 131 43444 108490.704780264
"6316" 131 43451 134342.336459649
"6317" 131 43458 105462.693225134
"6318" 131 43465 97719.1145731055
"6319" 131 43472 118781.546503654
"6320" 131 43479 91636.8366394001
"6321" 131 43486 73944.3561941607
"6322" 131 43493 83396.1980344928
"6323" 131 43500 141914.944487971
"6324" 131 43507 89518.4442452046
"6325" 131 43514 59253.4086779749
"6326" 131 43521 80910.2241603084
"6327" 131 43528 108880.047198342
"6328" 131 43535 94297.6427523578
"6329" 131 43542 94379.892685288
"6330" 131 43549 84176.2031071246
"6331" 131 43556 73703.3667275717
"6332" 131 43563 74137.4170742875
"6333" 131 43570 106931.561316443
"6334" 131 43577 91938.7551746441
"6335" 131 43584 126271.830254028
"6336" 131 43591 116214.485561315
"6337" 131 43598 105461.710191764
"6338" 131 43605 99459.7894424088
"6339" 131 43612 114948.273325267
"6340" 131 43619 98295.0713492565
"6341" 131 43626 112175.896125384
"6342" 131 43633 96676.6610025883
"6343" 131 43640 77841.395460455
"6344" 131 43647 88544.571331642
"6345" 131 43654 92218.1684085292
"6346" 131 43661 169958.019903323
"6347" 131 43668 116847.413610334
"6348" 131 43675 78055.8214771242
"6349" 131 43682 109215.700618441
"6350" 131 43689 99787.9264676634
"6351" 131 43696 98691.4173420954
"6352" 131 43703 132507.675844595
"6353" 131 43710 107076.603497645
"6354" 131 43717 92044.6871207893
"6355" 131 43724 128146.759225068
"6356" 131 43731 100421.168178931
"6357" 131 43738 87364.6590218763
"6358" 131 43745 55655.5377352693
"6359" 131 43752 72863.4639354082
"6360" 131 43759 78583.7000404539
"6361" 131 43766 84541.875331204
"6362" 131 43773 87517.1100116662
"6363" 131 43780 83750.0464489251
"6364" 131 43787 118050.81805127
"6365" 131 43794 77109.1997980734
"6366" 131 43801 110277.772809823
"6367" 131 43808 108136.088576498
"6368" 131 43815 154147.480291095
"6369" 131 43822 94871.0271172214
"6370" 131 43829 96277.7522274363
"6371" 131 43836 86926.3443293804
"6372" 156 43101 132121.339470506
"6373" 156 43108 80746.0625064528
"6374" 156 43115 99997.9118890578
"6375" 156 43122 115577.224862633
"6376" 156 43129 131653.063107787
"6377" 156 43136 71784.1294534754
"6378" 156 43143 127268.829511764
"6379" 156 43150 89581.8135751108
"6380" 156 43157 76037.6507708377
"6381" 156 43164 79977.4601194047
"6382" 156 43171 87115.5898127333
"6383" 156 43178 108407.033884366
"6384" 156 43185 96737.7025384782
"6385" 156 43192 99737.7182659008
"6386" 156 43199 103936.319966664
"6387" 156 43206 117458.673093311
"6388" 156 43213 129179.874367232
"6389" 156 43220 121586.08008883
"6390" 156 43227 89421.2936595191
"6391" 156 43234 85405.0162149722
"6392" 156 43241 99904.7281190049
"6393" 156 43248 62771.5196083777
"6394" 156 43255 87896.0695739783
"6395" 156 43262 84500.3749400825
"6396" 156 43269 93361.8505454881
"6397" 156 43276 73016.0732878646
"6398" 156 43283 100797.486015599
"6399" 156 43290 97682.891133909
"6400" 156 43297 113840.556819445
"6401" 156 43304 124535.411538994
"6402" 156 43311 134067.367090033
"6403" 156 43318 97710.3943552152
"6404" 156 43325 132934.654183043
"6405" 156 43332 93223.1349056415
"6406" 156 43339 99538.8846520814
"6407" 156 43346 106739.51735876
"6408" 156 43353 81886.8478880044
"6409" 156 43360 111868.627854959
"6410" 156 43367 88762.6628930958
"6411" 156 43374 97915.7086184827
"6412" 156 43381 126666.528771845
"6413" 156 43388 73426.9695728439
"6414" 156 43395 104725.203005205
"6415" 156 43402 91671.293834996
"6416" 156 43409 105742.035241706
"6417" 156 43416 138855.37293368
"6418" 156 43423 136500.680335165
"6419" 156 43430 130593.130867363
"6420" 156 43437 100822.060652267
"6421" 156 43444 108116.36407368
"6422" 156 43451 123770.171938085
"6423" 156 43458 96333.9567027267
"6424" 156 43465 119135.108554629
"6425" 156 43472 113605.698731059
"6426" 156 43479 92089.0391291512
"6427" 156 43486 75913.423149262
"6428" 156 43493 110035.82624033
"6429" 156 43500 87497.3120690275
"6430" 156 43507 87692.175675619
"6431" 156 43514 94115.4736597124
"6432" 156 43521 153840.743002599
"6433" 156 43528 84196.9797322336
"6434" 156 43535 95760.9840077667
"6435" 156 43542 94194.0037550511
"6436" 156 43549 79215.3808033006
"6437" 156 43556 148733.557573662
"6438" 156 43563 131414.712429789
"6439" 156 43570 136107.037154989
"6440" 156 43577 120436.89992203
"6441" 156 43584 95146.1327872454
"6442" 156 43591 89020.3941084188
"6443" 156 43598 95969.7606943715
"6444" 156 43605 134558.603436716
"6445" 156 43612 87052.6211167836
